1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,HS6,HS6 ID
,,,,,,,,,-0.417111852,-0.07892581,0.094330983,,,-0.309584517,-0.200852861,-0.278703862,-0.032149918,0.115137624,,,,,,-0.594273024,,,Reaction engines other than turbo jets,841210
0.730329421,1.103000931,0.986873447,1.04768134,0.906776085,0.699529121,0.791894344,0.760563501,0.787804385,0.951050269,0.964330521,1.079913416,1.050768179,0.906661549,0.935316533,0.985826796,0.890810947,0.927583074,0.826059744,0.875436944,0.496136544,0.625415675,0.696300963,0.814863581,0.865841247,1.09937594,1.096976216,"Hydraulic power engines/motors, linear acting",841221
1.449115297,1.337344217,1.010832832,1.006521375,1.131651073,1.171740278,1.101279523,1.325430364,1.32860746,1.378127621,1.348056039,1.139940295,1.016838301,1.030267246,1.05644612,1.045877369,1.040854397,1.004670645,0.91180497,0.432859967,0.536112436,0.414759715,0.462542564,0.639768062,1.032843292,1.02727165,0.987333173,"Hydraulic power engines/motors, except linear acting",841229
,,,,,,,,,1.384974527,1.555285649,1.331319093,1.394517228,1.47284924,1.530038087,1.660495195,1.504457015,1.44115446,1.467247744,1.477453582,1.500593415,1.665918696,1.076435182,1.091578214,1.028583487,1.155970671,1.097795364,"Pneumatic power engines/motors, linear acting",841231
,,,,,,,,,,,,,,,,1.078102492,1.011450585,1.011146869,1.006055488,1.068807467,1.044683706,1.012609904,1.206219204,1.437883198,1.159496744,1.392948758,"Pneumatic power engines/motors, except linear acting",841239
,,,,,,,,,,,,-0.668344081,-0.177680804,-0.574729159,-0.481213913,-0.696692588,-0.502485043,-0.355746544,0.048600937,-0.01123453,0.006335708,-0.300687825,-0.090915521,0.098312717,0.484600353,0.0787831,Engines and motors nes,841280
1.033764767,1.038046675,1.084748415,1.229776886,1.042321013,1.153018062,1.130447972,1.004523182,0.803086829,0.648214234,0.476901099,0.584459159,0.865435282,0.986611117,0.769069675,0.915692379,0.737917756,0.689282927,0.772643285,0.673326656,0.462584628,0.367723585,0.37665838,0.35749379,0.244203792,0.314921464,0.504815538,Parts of hydraulic/pneumatic/other power engines,841290
,,,,,,,,,,0.260499959,0.126716989,-0.00168374,-0.156265673,-0.290159597,-0.099219274,-0.106361394,0.252121211,0.298963132,0.161891881,0.160783284,-0.0254469,0.181450139,0.103034813,0.152502625,0.329469864,-0.052720676,"Pumps dispensing fuel, lubricants in filling stations",841311
,,,,,,,,,,,-0.006695017,0.268398671,0.353297775,0.261336052,-0.395578377,-0.221786279,-0.157187361,-0.174629793,-0.078987141,0.101671097,-0.002426563,0.097832415,0.033428246,0.239297409,0.778408346,0.663374394,"Pumps fitted, designed to have, a measuring device ne",841319
,,,,,,,,,,,,,,,,0.505214654,0.513508568,0.324419479,0.352134967,0.452422977,0.482797612,0.310052808,0.399505757,0.232316844,0.495146468,0.893273156,Hand pumps not designed to measure flow,841320
0.825865811,0.876096322,0.909984841,1.017303292,1.169637256,1.194766881,1.188411519,1.311766415,1.265485546,1.318221034,1.16024705,1.21255699,1.037459999,1.100987419,1.131718838,1.091686232,1.125392979,1.072274185,1.115098938,1.136699491,1.152760771,1.2049055,1.128406273,1.146334916,1.196118909,1.181055426,1.167313844,"Fuel, lubricating and cooling pumps for motor engines",841330
,,,,,,,,,,,,0.368859123,-0.011067633,-0.063193675,-0.466066194,,-0.536922736,-0.310665438,-0.618403596,-0.050123392,-0.400884349,-0.357266853,-0.73975343,-0.966008248,-0.417335334,,Concrete pumps,841340
1.890567777,1.933879917,2.005475799,2.016492095,1.605712404,1.17151599,0.881500735,1.286647893,2.055272228,2.127527614,2.129386266,2.168735957,1.931818538,1.99667719,1.538936249,1.26593324,1.324393883,1.142227692,0.929803767,0.918864532,0.756804219,0.877649903,1.069337651,1.032930854,1.038461138,1.021839918,0.999953784,Reciprocating positive displacement pumps nes,841350
1.471370695,1.607377477,1.486516812,1.508868939,1.367459139,1.182218851,1.104647741,1.12729178,1.014511781,1.221829686,1.232689869,1.132860352,1.154322978,1.283765559,1.36090682,1.153109394,1.135120757,0.799110707,1.008670161,1.182374285,1.233796274,1.129628773,1.036564286,1.225142802,1.36242183,1.335111079,1.294109325,Rotary positive displacement pumps nes,841360
1.507366728,1.532117427,1.420533617,1.398576706,1.158135134,1.026816934,1.103046538,1.073704039,1.058922088,1.12473118,1.18783874,1.209261838,1.062347514,1.297005474,1.374445481,1.243660507,1.115327638,1.044376923,1.011999557,1.013685757,0.958785007,0.926052856,0.855336358,0.887030264,0.979011357,0.965704599,0.700784524,Centrifugal pumps nes,841370
0.463771399,1.123721504,1.146028259,1.090576753,0.963111671,0.243849707,0.100719107,0.38998253,0.402883761,0.199315282,0.326816278,0.315992516,0.363365045,0.224634173,0.12807881,0.250104503,0.056760164,0.440617985,0.014181566,0.283405472,0.477588447,0.587356136,0.404088194,0.07256107,0.151581198,0.24979724,0.605642528,Pumps nes,841381
1.194123929,1.225485071,1.258756266,1.27726547,1.520592695,1.552394346,1.593546065,1.740492802,1.509654942,1.683426891,1.723867903,1.597781461,1.547541031,1.477139586,1.453415352,1.609264052,1.429938121,1.147978417,1.162136932,1.218258966,0.957990236,1.16181506,1.145492443,0.847359246,0.782112703,0.836283748,0.996009403,Parts of pumps for liquids,841391
1.203710819,1.254407944,1.29187812,1.663956085,1.681566813,1.733766557,1.947004317,1.114051942,1.096937918,1.189345343,1.874730994,1.926391405,1.857866648,1.937423413,2.055200973,1.917224162,1.956183562,1.918585024,1.930883284,1.747139524,1.422167678,1.424097795,1.430384299,1.22556166,1.203430674,1.179064178,1.246612943,Vacuum pumps,841410
,,,,,,,,,,,,,,,,,,,,,,,,,,0.170415592,Hand or foot-operated air pumps,841420
0.255220081,0.512097872,0.565687884,0.276604405,0.419832797,0.382044361,0.39808845,0.441007819,0.433769999,0.307659206,0.454418648,0.568906524,1.078663041,1.075354851,0.958399246,1.024303956,1.089288167,1.085969921,1.247183405,1.206914672,1.142857669,1.181861844,1.148115943,1.323132112,1.223445915,1.204074541,1.095725499,Compressors for refrigerating equipment,841430
7.3569E-06,-0.013420346,-0.247379229,-0.328731537,-0.554837345,-0.615382132,-0.198925431,0.164454288,-0.088086796,-0.261167764,-0.435351319,0.402943101,-0.1432697,-0.432191013,-0.24499714,-0.546635346,-0.788974861,-0.463868982,-0.528188297,-0.70526605,-0.480900508,0.032458792,-0.428041073,-0.441445775,-0.377873251,0.038658981,-0.300632782,Air compressors mounted on wheeled chassis for towing,841440
-1.456396249,-1.328138064,-1.302546199,-1.375682917,-1.358438423,-1.382983261,-1.235920976,-1.281151184,-1.6789641,-1.521792668,-1.457559576,-1.040842801,-1.019462922,-0.860755873,-0.711181807,-1.128818259,-0.682652856,-0.639988412,-0.645847355,-0.24374958,-0.519626891,-0.44136318,-0.519560932,-0.374757689,-0.091384373,-0.13228378,-0.080941874,"Table, window, ceiling fans, electric motor <125 watt",841451
0.203691636,0.279139662,0.330569726,0.558394318,0.825352939,0.641646814,0.663447155,0.626456173,0.666398401,0.673352921,0.712075833,0.648662941,0.874588399,0.726406596,0.634923558,0.492552356,0.517029908,0.702457123,0.844955403,0.766196869,0.662632373,0.905283333,0.938292557,0.942281502,0.520331866,0.245579525,0.41662046,"Electric fans, motor > 125 watts",841459
,0.496910956,0.525342954,0.534053946,0.819659821,0.850464544,0.903874459,0.613137714,0.562039264,0.555939632,0.384237138,0.475124975,0.401240231,0.361349796,0.418849346,0.33275777,0.383234879,0.347005817,0.403879289,0.505166582,0.498612855,0.499896787,0.539748662,0.570382034,0.693325466,0.688446099,0.547798544,Ventilating hoods having a maximum width < 120 cm,841460
1.266894077,1.025687981,1.340616959,1.853769505,1.51729695,1.362637872,1.349870305,1.15739239,0.918149937,0.819496977,1.090799649,1.101860863,1.082678057,1.062964392,1.050742796,1.157937241,0.978233775,0.976158811,0.873815106,1.188429143,1.245077967,1.238781715,1.406202597,1.1408335,0.914173407,0.87696237,1.190326255,"Air or gas compressors, hoods",841480
1.032399966,1.25729968,1.41720578,1.273037148,1.237083063,1.215102679,1.167416359,1.155337628,1.177104653,1.333691631,1.159149205,1.094092378,1.183140438,1.180454426,1.237965474,1.245013801,1.368831685,1.197903341,1.102240613,1.337531558,1.295154492,1.311943627,1.300091742,1.185873082,1.177120489,1.159460018,1.166329782,"Parts of vacuum pumps, compressors,fans,blowers,hoods",841490
-0.801208724,-0.741295039,-0.930557564,-0.955619271,-0.924550585,-1.110533252,-1.066548057,-1.089387655,-1.136623539,-0.638036811,-0.594106692,-0.712150203,-0.395328181,-0.494804568,-0.46498268,-0.49681689,-0.681173413,-0.61361893,-0.47706432,-0.221019908,0.100491595,0.140103907,0.150666332,-0.350953626,-0.39138011,-0.378051619,-0.066095795,"Air conditioners window/wall types, self-contained",841510
-0.0139799,0.044120157,0.077331298,0.063852113,0.091407131,-0.307885696,-0.166724605,-0.442740991,-0.28600062,-0.087454227,-0.236558774,0.07804039,0.162978164,0.222075254,0.333441676,0.358529916,0.302228775,0.339724316,0.472882561,0.313491849,0.447870195,0.573790314,0.337248182,0.401723144,0.47927661,0.466749934,0.438826709,Air conditioners nes with reverse cycle refrigeration,841581
0.231123369,0.282296569,0.334946342,0.321569177,0.276436546,0.202378087,0.107759922,0.023679382,-0.042566709,0.381121302,0.285723491,0.217855461,0.145731889,0.30729177,0.468989838,0.630571924,0.680741017,0.554709569,0.579829535,0.628560406,0.404594821,0.618568899,0.499626147,0.414362054,0.400241646,0.190719052,0.189086124,"Air conditioners nes, with refrigerating unit",841582
0.418559664,0.192660482,0.230662625,0.485040575,0.647705892,0.434016993,0.467833002,0.37421993,0.431689497,0.60339714,0.566388726,0.776444627,0.74347907,0.85487297,1.051555023,0.869470907,0.813217293,0.739387888,0.557492112,0.571161624,0.502173248,0.641234848,0.575630979,0.589309859,0.706424817,0.720408224,0.565399026,"Air conditioners nes, without refrigerating unit",841583
0.376819792,0.409754661,0.693968077,0.764895097,0.922783457,1.031850934,0.944218618,1.016486627,1.069092157,0.763633403,0.619305469,0.658377507,0.298472082,0.316440635,0.435419984,0.271444284,0.437144229,0.507168776,0.648533458,0.673102451,0.842523621,0.870825156,0.792837941,0.985112467,1.047014865,0.934023889,0.976453867,Parts for air conditioners,841590
,,,,,,,,,1.608249622,1.520128917,1.173334886,0.793073861,0.860319184,1.093886462,1.199467752,0.700253608,1.062422849,1.145446418,1.062569866,1.163371044,0.957170468,0.826216452,0.882181466,0.989837197,0.927467222,0.750750952,"Furnace burners for solid, gas or combination fuel",841620
,,,1.589253402,,,,,1.445644246,1.129444566,0.969155831,1.604010906,1.496273289,1.237346357,1.217307432,1.133785353,1.115005643,0.990336047,1.034369995,1.243870945,1.099929066,1.061260883,1.139998153,1.178745936,1.136785427,0.889780798,1.145928081,"Parts of furnace burners, associated equipment",841690
0.823065393,0.681473301,0.7573161,0.945137819,1.726556631,,,,,,0.887668215,0.951946743,0.818641822,0.796267577,1.059939448,1.011421153,0.956958331,0.732213815,1.442657193,1.171230059,1.046053033,0.84045774,0.70809561,0.772904392,0.928835474,0.872276492,0.867030622,Furnaces/ovens non-electric for ores/pyrites/metals,841710
,,,,,,,,,,,,,,,,,,-0.133365806,-0.022475344,0.276193888,,,,,,,"Bakery ovens, etc non-electric",841720
1.19823321,1.194881217,0.483041167,0.6719492,0.633653818,0.955252354,0.714146327,0.90294743,0.708808784,0.473450106,0.580942501,0.501187692,0.694387218,0.889363426,0.836616688,0.329209338,0.40702497,0.606210899,0.774832512,0.45274203,0.48708541,0.290817113,0.241549894,0.267102423,0.612590949,0.740626342,0.733006096,"Industrial furnace, oven, incinerator non-electric ne",841780
1.032378027,0.965033073,0.983030729,0.951211886,0.908169265,0.827606449,0.807972591,0.714354492,0.893601679,0.821307782,0.838123215,0.654387766,0.517135545,0.435861405,0.467791943,0.544447349,0.7380864,0.594556549,0.68312559,0.614494175,0.587203386,0.445473667,0.465893285,0.461966189,0.574326978,0.495900049,0.482559827,Parts of industrial or laboratory furnaces/ovens,841790
-0.222047636,-0.040660915,0.012631708,0.198307799,-0.051847937,-0.006568551,-0.115887529,-0.224360824,-0.176648794,0.004723422,-0.193824015,-0.192723425,-0.122120991,-0.058256198,-0.13321971,-0.235354816,-0.287896395,-0.274142942,-0.123179367,-0.044958776,0.129751236,0.14642624,0.180080533,0.313839455,0.32315152,0.32959538,-0.043385179,"Combined refrigerator-freezers, two door",841810
-0.581302123,-0.555054808,-0.63619867,-0.559261849,-0.456345458,-0.493631072,-0.633872398,-0.758523661,-0.565696362,-0.451254312,-0.438619944,-0.39505657,-0.41517663,-0.281434939,-0.248741641,-0.326025608,-0.318580406,-0.37961178,-0.165613368,-0.235108571,-0.091382282,0.044451242,0.083899966,0.045853757,-0.015800919,0.1580357,0.052936342,"Refrigerators, household compression type",841821
,,,,,,,,,,,,-1.093758325,-1.002652776,-0.858124073,-0.778096174,-0.713967174,-0.424859413,-0.560851217,-0.399873574,-0.668291236,-0.529837598,-0.388412238,-0.141793112,-0.337692168,-0.735638625,-0.531729601,"Refrigerators, household type, including non-elecctri",841829
-0.129948975,0.090472089,-0.004789569,-0.010372732,-0.194731064,-0.196188896,-0.131079324,-0.325169085,-0.443854064,-0.448264779,-0.507373455,-0.453464216,-0.619581477,-0.639904325,-0.645728073,-0.555665547,-0.482459907,-0.447864949,-0.436682621,-0.419234228,-0.464733397,-0.492809237,-0.366777383,-0.460991729,-0.454844412,-0.296694336,-0.265535599,"Freezers of the chest type, < 800 litre capacity",841830
-0.064424508,-0.090217508,0.006009559,0.185021855,0.138810255,-0.023535691,-0.018669641,-0.024705025,0.011508207,-0.050203979,-0.091794872,0.068497651,0.014805202,-0.069826499,-0.29433316,-0.320488764,-0.060802404,-0.016393463,0.154971266,0.193383191,0.312262618,0.253659804,0.406073871,0.681861563,0.702436932,0.503969825,0.203314078,"Freezers of the upright type, < 900 litre capacity",841840
0.223603172,0.096670478,0.003821045,-0.090828994,-0.084934158,-0.04254523,0.016366279,0.017234049,0.059450714,-0.124187606,-0.10360024,-0.25131477,-0.186517809,-0.214729907,-0.310434957,-0.396957488,-0.394284483,-0.4473463,-0.223005015,-0.097674149,0.098295083,0.082776245,0.289410335,0.313712774,0.311569702,0.210285077,0.223224621,Refrigerator/freezer chests/cabinets/showcases,841850
0.859615723,0.598636928,0.561797391,0.588517705,0.784425303,0.861193846,0.800918493,1.090087342,1.110804267,1.657469044,1.044730834,0.7718712,0.774690529,0.711760166,1.045035368,1.249855397,1.104845931,0.830018921,0.832614019,0.934491882,1.14956981,1.049325867,1.120180343,0.891872022,0.89306127,0.843020736,1.092090448,Compression refrigeration equipment with heat exchange,841861
0.369319765,0.793215029,0.77134878,0.713065182,0.743074072,0.607040822,0.493708562,0.496380264,0.512332881,0.346677581,0.190997287,0.444492575,0.425375828,0.585309737,0.702698115,0.750890995,0.550028006,0.829949709,0.701145382,0.582340292,0.73681987,0.740238877,0.672635963,0.610958162,0.690810135,0.852269954,0.731370776,Refrigerating or freezing equipment nes,841869
0.822744579,0.949421662,0.802106246,0.82374919,0.728036631,0.486194201,0.489011544,0.322584455,0.355329069,0.110002045,0.090648869,0.242925856,0.274876694,0.267251088,0.247320149,0.125398266,0.156481748,0.144193536,0.355797463,0.336668857,0.432294521,0.512701664,0.547359977,0.596058806,0.514183409,0.389434956,0.431143355,Parts of refrigerating or freezing equipment,841899
,,,,,,,,,,-0.030886009,0.050382778,-0.00165791,0.20728701,0.262188319,0.413973724,0.134441378,0.344911528,0.277985845,0.577122166,0.569619669,0.328128072,0.348035776,0.398245749,0.088609802,0.091291596,0.079754689,Instantaneous gas water heaters,841911
,,,,0.670499662,0.420877053,0.416952429,0.674070993,0.692495703,0.530615604,0.53923424,0.530705965,0.661336687,0.860999899,0.697596068,0.773405043,0.677262565,0.360524454,0.015021064,0.095739484,0.45662221,0.713189037,0.555679361,0.562450786,0.711528912,0.825802659,0.996875232,"Instantaneous/storage water heaters, not electric nes",841919
,,,,,,,1.44278761,1.523789016,1.319931564,1.390453755,1.375759675,1.298314346,1.098595643,1.056012583,1.08895144,1.187059307,1.150994099,1.3313488,1.327370381,1.302258781,1.099493436,1.077842317,0.923479477,0.905571976,0.684199427,0.665697517,"Medical, surgical or laboratory sterilizers",841920
,,,,,,,,,,,,,,,,,,0.538196937,0.492790017,,,,,,,,Dryers for agricultural products,841931
,,,,,,,,,,,,1.09733441,0.625519205,0.574120083,,,,,,,,,,,,,"Dryers for wood, paper pulp, paper or paperboard",841932
1.053242996,1.377836839,1.426177484,1.49421486,1.734341082,1.636088253,1.602754063,1.664571383,1.628205197,1.596064437,1.50669985,1.667636789,1.632708063,1.363452183,1.305067491,1.181261728,1.302286687,1.463318916,1.378808808,0.891119414,0.82692689,1.030437459,1.100496332,1.297031478,1.23682739,1.211823032,1.036650116,"Non-domestic, non-electric dryers nes",841939
1.443802178,0.912323535,1.270596817,1.106138966,1.120734269,1.111334322,1.02057222,0.812663447,0.605768832,0.888291545,0.933309254,0.663354533,0.602595487,0.538939225,0.951290304,0.851673881,1.202240812,0.737916371,0.438480783,0.535214028,0.741418454,0.838323346,0.833075785,0.833823643,0.761879823,0.872944437,0.968701261,Distilling or rectifying plant,841940
1.154677892,1.242235351,1.411970014,1.166585869,1.103300894,1.141427329,1.217889831,1.133888449,1.315987651,1.416919427,1.368768534,1.328095709,1.34238717,1.311261993,1.308942437,1.388834156,1.433009001,1.004084796,1.142350528,1.051748209,1.189533099,1.245039213,1.053519126,0.976107052,1.115617008,1.172791883,1.073748249,"Heat exchange units, non-domestic, non-electric",841950
1.671198735,1.624664059,1.663770216,1.261540839,0.861211169,1.073936731,,,,1.298832276,1.629098136,1.500550675,1.334428366,1.365442718,0.993057662,1.068234583,1.172051512,1.370202584,1.140346858,0.592962163,0.349003197,0.66078684,0.471664354,0.11957674,0.198769268,0.490815234,0.262784916,Machinery for liquefying air or other gases,841960
1.086610532,1.108972196,1.331459505,1.3205282,1.343628557,1.356019587,1.342717053,1.323323466,1.322863617,1.113334783,1.101144111,0.804775273,0.985274785,0.915178423,1.026334365,1.005297924,0.983712719,1.121881831,0.995835567,1.008724426,0.977705668,0.977469218,0.83220211,0.862957926,0.859947083,0.842589794,0.877921444,"Commercial equipment, hot drinks/cooking/heating food",841981
1.423580644,1.483685714,1.388645898,1.639502235,1.746508196,1.29352132,1.055628111,1.028133235,1.158865878,1.302845617,1.332382129,1.413653936,1.17955717,1.044225479,1.287892088,1.011852168,1.141965448,1.050577899,1.140516374,0.897674061,0.874995854,0.630715408,0.90422701,0.848916802,1.339885874,1.309268743,1.29028403,Machinery for treatment by temperature change nes,841989
1.649451087,1.422902936,1.39157322,1.391380475,1.352691181,1.398810301,1.039781818,1.060879403,1.163444633,1.362117479,1.394858244,1.027775611,1.084789974,0.926168839,1.374343814,1.353877316,1.513636017,1.190114067,1.386439388,1.319127574,1.009773254,0.895217586,0.811755732,0.869895627,0.813684331,0.792820323,0.831082114,"Parts, laboratory/industrial heating/cooling machiner",841990
,,,,,,,,,,,1.609403547,1.935041179,1.636180219,1.65838487,1.142967648,0.915428586,1.073049831,0.940188779,0.999495141,1.089374922,1.266868181,1.625672257,1.6594926,1.676658279,1.521270559,1.321116174,"Calendering or rolling machines, not. for metals/glas",842010
1.617109446,1.66037258,1.711120578,1.693225262,1.699502331,1.015626585,0.865566549,0.848791403,1.034185713,0.84008983,0.823203646,1.116294316,1.331378081,1.448413764,1.149120476,0.961230559,0.759901423,0.965931827,1.081457779,0.93702309,0.562895531,0.471433898,0.297232232,1.053331019,1.156454072,1.207204707,1.060720779,Centrifuges nes,842119
1.43552219,1.541145555,1.633800456,1.587524297,1.22202072,1.125085638,1.284151911,1.575008492,1.459568733,1.310339538,1.154788209,1.179564105,1.227515424,1.254335882,1.05418039,1.088202004,0.99116694,1.155821448,0.988487675,1.024705699,0.877469775,0.913364201,1.091771852,0.964612255,0.776175405,0.719548317,0.664774631,Water filtering or purifying machinery or apparatus,842121
0.759101117,0.885087871,0.934291939,0.966491972,0.923717272,0.918828031,0.94411595,0.944874355,0.958047618,1.198157687,0.870554445,0.688405463,0.582531461,0.61951676,0.674848258,0.646301796,0.706006301,0.762341179,0.829304164,0.783025983,0.751334716,0.582427551,0.475908871,0.430796329,0.298968767,0.392718647,0.43935099,Oil/petrol filters for internal combustion engines,842123
1.73876747,1.266837565,1.240388589,1.294531031,1.584132509,1.510370721,1.124990387,1.344386513,1.411431945,1.876813597,1.488255492,1.146529542,1.090402396,1.272341046,1.299066845,1.493462804,1.325089684,1.110933643,1.112100781,1.320705808,1.249641888,1.244203828,1.373905664,1.416661736,1.180221569,1.371794917,1.336501436,Filtering/purifying machinery for liquids nes,842129
1.437026704,1.443851362,1.496396138,1.207822592,1.075498041,0.845479234,0.852527468,0.868593065,0.854073977,0.596497738,0.453264327,0.581002141,0.485431595,0.401247893,0.416197235,0.36962396,0.420377073,0.437352538,0.530241635,0.569337272,0.527609453,0.593769717,0.664939225,0.678495783,0.700234591,0.617981598,0.582403082,Intake air filters for internal combustion engines,842131
1.336363815,1.027443056,1.161305549,1.178683154,1.307322576,1.02486082,1.04922665,1.081366455,1.075664036,1.379448699,1.406398961,1.147946779,0.956970142,0.944468725,0.804826716,0.598722058,0.739075113,0.851559341,0.65777715,0.769650756,1.004603666,0.793177741,0.894881727,0.787965188,0.7787717,0.862022563,0.955601573,Filtering or purifying machinery for gases nes,842139
,,,,,,,,,,,1.447490836,1.209593457,1.081893385,1.131609101,1.016755002,0.968435961,1.214026432,0.889535554,0.859398307,1.00308151,1.345818273,1.194937415,0.995548282,0.83970648,1.026851671,1.013817821,"Parts of centrifuges, including centrifugal dryers",842191
1.523218231,1.471741624,1.538094182,1.501652876,1.5118713,1.533529788,1.514572571,1.560696722,1.568071078,1.588847583,1.700978374,1.710545819,1.227678591,1.288427877,1.375511994,1.379492631,1.401401703,1.452499271,1.473527496,1.354294303,1.321342887,1.214604382,1.317147545,1.250914745,0.934901815,0.881775525,0.848327896,Parts for filter/purifying machines for liquid/gas,842199
0.864601001,0.858522631,0.520988314,0.538452895,0.549666526,0.567135502,0.610006357,0.574372156,0.489517037,0.555939632,0.769767333,0.831758549,0.86329615,0.974897129,0.88872602,0.935426125,0.850858286,0.751100267,0.85480639,1.070911254,0.990163092,0.986350089,1.010288278,1.050694809,0.837538986,0.817447065,0.871940312,Dish washing machines (domestic),842211
,,,,,,,,,,0.309957863,0.479501702,0.387018151,0.208870152,0.419062255,0.619540809,0.696440512,0.700414228,0.631676107,0.741122322,0.812086259,0.839647667,0.746956502,0.743091768,0.749604981,0.676901881,0.6091891,Dish washing machines commercial,842219
,,,,,,,,,,,,,,0.880119469,0.497700715,0.897373716,0.945144409,0.650574229,0.954962847,0.950530793,1.002731601,0.824237175,0.83124763,1.184582893,1.078937891,0.743423366,Machinery for cleaning/drying bottles/containers nes,842220
1.214289305,1.276849241,1.277155761,1.338498708,1.270800592,1.544447416,1.315300118,1.021762531,1.163302789,0.861970566,0.995174884,1.639856057,0.924241061,1.43406717,0.668269227,0.18959523,0.277027823,0.693746017,0.874097128,0.623353302,0.535873127,0.533389017,0.583758303,0.670609509,0.640854925,0.912208109,0.799110112,"Machinery to fill, close, aerate,etc bottle, containe",842230
1.258398293,1.554042391,1.57637203,1.235814183,1.221770397,1.265498276,1.476243022,1.502666638,1.499744351,1.31605181,1.607043435,1.233790193,1.244133723,1.260262327,1.312223059,0.991787599,0.750093342,0.885360114,0.808355982,0.590331006,0.683097337,0.631591406,0.832442175,0.831837311,0.653405963,0.724019757,0.689584608,Packing or wrapping machinery nes,842240
1.224644977,1.314212357,1.33872236,1.341994779,1.229330742,1.314856122,1.196152598,1.390764268,0.771365569,0.665302046,1.308971166,1.241719503,0.833493384,0.85266348,0.670175775,0.562680523,0.570939977,0.855363503,1.008415831,0.578531052,0.650779093,0.70610256,0.780144362,0.856920058,0.835430077,0.741872034,0.748848327,"Parts of wash, filling, closing, aerating machinery",842290
,,,,,,,,,,0.102503323,0.005502186,-0.05537339,0.364965135,0.045457687,-0.044286633,-0.282089139,-0.226699712,0.157675409,0.766227064,0.972887811,0.971163932,-0.222200101,-0.28010615,-0.65923723,0.331546068,0.359482927,"Personal weighing machines, baby & household scales",842310
,,,,,,,,,,,,,,,,,1.612452442,1.470386857,1.401800667,1.333590873,1.401751693,1.365274415,1.334705831,1.349865112,1.222010154,0.652964059,"Constant weight scales, including hopper scales",842330
,,,,,,,,,,0.897234222,0.963161651,0.824054561,0.535069561,0.602769141,0.480936271,0.260351705,0.119288621,0.076462112,0.205150308,-0.009909378,0.099616805,-0.04081758,0.086286068,0.114647406,0.170300254,0.292112995,Weighing machinery having a capacity < 30 kg nes,842381
,,,,,,,,,,,,,,,,,,1.135375467,1.170439703,0.9097957,0.849672582,0.409272746,0.402750088,0.429982888,0.438833758,0.407216017,Weighing machinery having a capacity of 30-5000 kg,842382
,,,,,,,,,0.494817144,0.433029508,0.612881653,0.323321481,0.548109076,0.588105723,0.632795799,0.973188896,0.835591478,0.907850697,0.861590015,1.042768753,0.932426375,0.744786916,0.677722701,0.64843391,0.639382612,0.710736928,Weighing machine parts and weights of all kinds,842390
,,,,,,,,,,0.35110251,0.496943921,0.727877023,0.433950241,0.734107896,1.025788529,0.765496842,0.527327194,0.435901626,0.400990097,0.44567658,0.552592971,0.532747268,0.732214405,0.73257777,0.537652924,0.627025127,"Fire extinguishers, whether or not charged",842410
1.268874926,1.459564651,1.17632802,1.249520397,1.268209475,1.62382605,1.440856891,1.462773181,1.302437919,1.102042486,1.108896771,1.224359995,1.547721357,1.290192245,1.296504477,1.299803739,1.678236459,1.511036531,1.23642849,1.565116997,1.568406845,1.56882417,1.441657855,1.418220348,1.434367924,1.384370664,1.352035595,Spray guns and similar appliances,842420
1.252195665,1.326746505,1.356216701,1.380740511,1.426925956,1.467058187,1.424241744,1.299291933,1.36623906,1.384501404,1.06914285,1.498828481,1.526014722,1.397278768,1.441803567,1.010033298,1.287779913,1.138631035,1.120380198,1.150132028,1.05827119,1.061662466,1.185321567,1.20339785,1.218583287,0.883096824,0.891233674,Steam or sand blasting machines,842430
-0.124474912,-0.319393967,-0.173585793,-0.167234369,-0.068743086,-0.15208999,-0.408340444,-0.424424886,-0.423985099,-0.426432216,-0.516314838,-0.331285668,-0.190722808,-0.295899229,-0.372313931,-0.390676444,-0.4232301,-0.298828609,-0.054045075,-0.0365609,-0.183391941,-0.123592222,-0.289439417,-0.286563434,-0.231844252,-0.346936917,-0.291526719,Agricultural sprays and powder dispersers,842481
1.452536493,1.532449423,1.315357621,1.31244329,1.329467855,1.214525735,1.245825484,1.243180063,1.400566893,1.43614351,1.433440891,1.373430052,1.190548488,0.850113609,0.582172321,0.471268819,0.811394978,1.086095512,1.53130391,1.434368633,1.618980971,1.606132092,1.465190848,1.656240399,1.528776279,1.458532405,1.330776085,Sprays/powder dispersing machines except agricultural,842489
1.247690585,1.47156916,1.457025962,1.368780988,1.353555055,1.23500185,1.415449648,1.449188439,1.517048065,1.562414698,1.580521133,1.584173458,1.445223777,1.550347992,1.239421561,1.177313784,0.992577409,1.006668715,1.27118477,1.319211359,1.180791237,1.147228223,1.149922282,1.155302919,1.145204829,1.104147917,0.99761386,Parts for sprays and powder dispersers,842490
,,,,,,,,,,,,0.732284963,1.087053808,1.578908319,1.583118998,1.054788204,0.871516086,1.030257864,1.318933083,1.114447096,1.259486043,1.161413421,1.144176293,1.077281813,0.990566276,0.955512211,Electric hoists (except skip and vehicle hoists),842511
